"Id","Existencia_de_irmãos","Experiência_conjugal","Sexo","IdadeIndiv","Horas_Trabalho_Semana","Tamanho_do_Agregado","Nivel_de_Escolaridade","resp"
6363,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,NA,1,"Nenhum e básico","Não tem filhos e não pensa vir a ter"
6364,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",27,"16-35",1,"Nenhum e básico","Não tem filhos e não pensa vir a ter"
6366,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6367,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6368,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6369,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6372,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6373,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6375,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,"16-35",1,"Superior","Não tem filhos mas pensa vir a ter"
6376,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,"16-35",1,"Superior","Não tem filhos mas pensa vir a ter"
6378,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6379,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6384,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6385,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",27,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6386,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",27,"16-35",1,"Superior","Não tem filhos mas pensa vir a ter"
6387,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6388,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6389,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",27,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6390,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",27,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6392,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6393,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6394,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
6395,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6396,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6397,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",27,"16-35",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6399,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",27,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6402,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6404,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6405,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6408,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6410,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6411,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,"16-35",1,"Superior","Não tem filhos mas pensa vir a ter"
6412,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,"16-35",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6413,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6416,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6417,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Superior","Não tem filhos e não pensa vir a ter"
6418,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6420,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6421,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6424,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6426,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6427,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,"16-35",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6428,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
6429,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6431,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6432,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,"16-35",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6433,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6435,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6436,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
6437,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6440,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6441,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6442,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6445,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6446,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6447,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6448,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6449,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6451,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6453,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6454,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6455,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6456,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6457,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6459,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6460,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6461,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos e não pensa vir a ter"
6462,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,"16-35",1,"Superior","Não tem filhos mas pensa vir a ter"
6464,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6466,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6467,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6468,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",3,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6470,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6471,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6472,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6473,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6475,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6476,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6477,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6479,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6480,"Não tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6481,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6484,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6485,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6486,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6487,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6488,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6489,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6490,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6493,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6496,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Nenhum e básico","Não tem filhos e não pensa vir a ter"
6498,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",3,"Superior","Não tem filhos mas pensa vir a ter"
6500,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,">=36",2,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6502,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6503,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6505,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6506,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6507,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",26,">=36",1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6508,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos e não pensa vir a ter"
6510,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6511,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6512,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6513,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6515,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6516,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
6518,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6520,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6521,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Nenhum e básico","Não tem filhos mas pensa vir a ter"
6522,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6523,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6524,"Não tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6526,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","M",26,NA,1,"Superior","Não tem filhos mas pensa vir a ter"
6527,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",25,">=36",1,"Secundário e pós-secundário","Não tem filhos e não pensa vir a ter"
6528,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",26,">=36",1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
6534,"Tem/teve irmãos","Não teve nenhuma coabitação ou casamento","H",25,">=36",1,"Superior","Não tem filhos mas pensa vir a ter"
6535,"Tem/teve irmãos","Já teve pelo menos uma coabitação ou casamento","H",25,NA,1,"Secundário e pós-secundário","Não tem filhos mas pensa vir a ter"
